Doi,Year,Name,Abbreviation,Sintering temperature,Sintering time,Category,Cycle,Capacity,Retention,Current: mAg-1,Current: C,Voltage lower limit,Voltage upper limit,Elements
10.1016/j.jre.2018.12.019,2019,Na0.67La0.01Ti0.2Mn0.44Co0.35O2,,950.0,12.0,Cycling performance,50.0,125.9,,,1.0,1.5,4.0,"{'Na': '0.67', 'La': '0.01', 'Ti': '0.2', 'Mn': '0.44', 'Co': '0.35', 'O': '2'}"
10.1016/j.jre.2018.12.019,2019,Na0.67La0.01Ti0.2Mn0.44Co0.35O2,,950.0,12.0,Cycling performance,100.0,24.0,,,1.0,1.5,4.0,"{'Na': '0.67', 'La': '0.01', 'Ti': '0.2', 'Mn': '0.44', 'Co': '0.35', 'O': '2'}"
10.1016/j.cplett.2021.139050,2021,P2-Na0.59Ti0.1V0.05Mn0.85Co0.1O2,NCMTV,1000.0,12.0,Cycling performance,1.0,162.7,,,1.0,2.0,4.0,"{'Na': '0.59', 'Ti': '0.1', 'V': '0.05', 'Mn': '0.85', 'Co': '0.1', 'O': '2'}"
10.1016/j.cej.2022.137662,2022,Na0.7Ti0.07Mn0.57Ni0.2Cu0.15O2,,500.0,12.0,Cycling performance,300.0,,95.0,,1.0,2.0,4.25,"{'Na': '0.7', 'Ti': '0.07', 'Mn': '0.57', 'Ni': '0.2', 'Cu': '0.15', 'O': '2'}"
10.1016/j.cplett.2021.139050,2021,P2-Na0.59Ti0.1V0.05Mn0.85Co0.1O2,NCMTV,1000.0,12.0,Cycling performance,500.0,,73.71,,1.0,2.0,4.0,"{'Na': '0.59', 'Ti': '0.1', 'V': '0.05', 'Mn': '0.85', 'Co': '0.1', 'O': '2'}"
10.1016/j.cplett.2021.139050,2021,P2-Na0.59Ti0.1V0.05Mn0.85Co0.1O2,NCMTV,1000.0,12.0,Cycling performance,500.0,,69.79,,1.0,2.0,4.0,"{'Na': '0.59', 'Ti': '0.1', 'V': '0.05', 'Mn': '0.85', 'Co': '0.1', 'O': '2'}"
10.1016/j.cej.2022.137662,2022,Na0.7Ti0.07Mn0.57Ni0.2Cu0.15O2,,500.0,12.0,Rate performance,,74.0,,,1.0,2.0,4.25,"{'Na': '0.7', 'Ti': '0.07', 'Mn': '0.57', 'Ni': '0.2', 'Cu': '0.15', 'O': '2'}"
10.1016/j.ensm.2020.11.037,2021,P2-Na0.67Mg0.1Mn0.67Ni0.23O2,NNMMO-HNA,900.0,15.0,Cycling performance,150.0,,92.2,,1.0,,,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.67', 'Ni': '0.23', 'O': '2'}"
10.1016/j.jpowsour.2023.232930,2023,NaMn0.45Fe0.3Cu0.25O2,NFMCu-0.2,800.0,15.0,Rate performance,,47.0,,,1.0,2.1,4.3,"{'Na': '1', 'Mn': '0.45', 'Fe': '0.3', 'Cu': '0.25', 'O': '2'}"
10.1016/j.elecom.2013.04.011,2013,Na2RuO3,,850.0,12.0,Rate performance,,134.0,,,1.0,2.0,3.7,"{'Na': '2', 'Ru': '1', 'O': '3'}"
10.1016/j.cplett.2021.139050,2021,P2-Na0.59Ti0.1V0.05Mn0.85Co0.1O2,NCMTV,1000.0,12.0,Cycling performance,500.0,119.95,,,1.0,2.0,4.0,"{'Na': '0.59', 'Ti': '0.1', 'V': '0.05', 'Mn': '0.85', 'Co': '0.1', 'O': '2'}"
10.1016/j.jre.2018.12.019,2019,Na0.67La0.01Ti0.2Mn0.44Co0.35O2,,950.0,12.0,Cycling performance,1.0,69.5,,,1.0,1.5,4.0,"{'Na': '0.67', 'La': '0.01', 'Ti': '0.2', 'Mn': '0.44', 'Co': '0.35', 'O': '2'}"
10.1016/j.cplett.2021.139050,2021,P2-Na0.59Mn0.9Co0.1O2,NCM,1000.0,12.0,Rate performance,,114.27,,,1.0,2.0,4.0,"{'Na': '0.59', 'Mn': '0.9', 'Co': '0.1', 'O': '2'}"
10.1016/j.ensm.2020.11.037,2021,P2-Na0.67Mg0.1Mn0.67Ni0.23O2,NNMMO-HNA,900.0,15.0,Cycling performance,150.0,,74.8,,1.0,,,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.67', 'Ni': '0.23', 'O': '2'}"
10.1016/j.materresbull.2017.05.064,2017,NaTiO2,,900.0,12.0,Rate performance,,30.0,,,1.0,0.08,1.4,"{'Na': '1', 'Ti': '1', 'O': '2'}"
10.1039/c4ee03361b,2014,Na0.8Ti0.6Ni0.4O2,,900.0,15.0,Rate performance,,63.0,,,1.0,2.0,4.0,"{'Na': '0.8', 'Ti': '0.6', 'Ni': '0.4', 'O': '2'}"
10.1016/j.colsurfa.2021.127929,2022,O3-Na0.9Cr0.5Fe0.5O2,NCF,900.0,12.0,Rate performance,,99.47,,,1.0,2.0,4.0,"{'Na': '0.9', 'Cr': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1039/c4ee03361b,2014,Na0.8Ti0.6Ni0.4O2,,900.0,15.0,Rate performance,,53.0,,,1.0,0.6,3.8,"{'Na': '0.8', 'Ti': '0.6', 'Ni': '0.4', 'O': '2'}"
10.1016/j.electacta.2022.141079,2022,NaMn0.9B0.1O2,,710.0,12.0,Rate performance,,112.0,,,1.0,2.5,4.0,"{'Na': '1', 'Mn': '0.9', 'B': '0.1', 'O': '2'}"
10.1016/j.ensm.2020.11.037,2021,P2-Na0.67Mg0.1Mn0.67Ni0.23O2,NNMMO-HNA,900.0,15.0,Cycling performance,100.0,,75.5,,1.0,2.5,4.35,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.67', 'Ni': '0.23', 'O': '2'}"
10.1016/j.compositesb.2022.109912,2022,Na0.75Mn0.5Fe0.35Cu0.15O2,NFCM-1,850.0,6.0,Cycling performance,1.0,78.6,,,1.0,2.5,4.1,"{'Na': '0.75', 'Mn': '0.5', 'Fe': '0.35', 'Cu': '0.15', 'O': '2'}"
10.1016/j.compositesb.2022.109912,2022,Na0.75Mn0.5Fe0.3Cu0.2O2,NFCM-2,850.0,6.0,Cycling performance,1.0,97.6,,,1.0,2.5,4.1,"{'Na': '0.75', 'Mn': '0.5', 'Fe': '0.3', 'Cu': '0.2', 'O': '2'}"
10.1016/j.compositesb.2022.109912,2022,Na0.75Mn0.5Fe0.25Cu0.25O2,NFCM-3,850.0,6.0,Cycling performance,1.0,98.3,,,1.0,2.5,4.1,"{'Na': '0.75', 'Mn': '0.5', 'Fe': '0.25', 'Cu': '0.25', 'O': '2'}"
10.1016/j.jre.2018.12.019,2019,Na0.67La0.01Ti0.2Mn0.44Co0.35O2,,950.0,12.0,Cycling performance,100.0,,34.5,,1.0,1.5,4.0,"{'Na': '0.67', 'La': '0.01', 'Ti': '0.2', 'Mn': '0.44', 'Co': '0.35', 'O': '2'}"
10.1016/j.compositesb.2022.109912,2022,Na0.75Mn0.5Fe0.2Cu0.3O2,NFCM-4,850.0,6.0,Cycling performance,1.0,79.5,,,1.0,2.5,4.1,"{'Na': '0.75', 'Mn': '0.5', 'Fe': '0.2', 'Cu': '0.3', 'O': '2'}"
10.1016/j.jssc.2022.122916,2022,Na0.67Mg0.1Mn0.7Ni0.2O2,MNM,950.0,12.0,Cycling performance,120.0,,71.06,,1.0,2.0,4.5,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.7', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jssc.2022.122916,2022,Na0.67Mg0.1Mn0.7Ni0.2O2,MNM,950.0,12.0,Cycling performance,120.0,80.3,,,1.0,2.0,4.5,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.7', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jssc.2022.122916,2022,Na0.67Mg0.1Mn0.7Ni0.2O2,MNM,950.0,12.0,Cycling performance,1.0,113.0,,,1.0,2.0,4.5,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.7', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jssc.2022.122916,2022,Na0.67Mg0.1Mn0.7Ni0.2O2,MNM,950.0,12.0,Cycling performance,100.0,,67.2,,1.0,,,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.7', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jssc.2022.122916,2022,Na0.67Mg0.1Mn0.7Ni0.2O2,MNM,950.0,12.0,Cycling performance,100.0,81.2,,,1.0,,,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.7', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jssc.2022.122916,2022,Na0.67Mg0.1Mn0.7Ni0.2O2,MNM,950.0,12.0,Cycling performance,1.0,120.9,,,1.0,,,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.7', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jre.2018.12.019,2019,Na0.67La0.01Ti0.2Mn0.44Co0.35O2,,950.0,12.0,Rate performance,,68.5,,,1.0,1.5,4.0,"{'Na': '0.67', 'La': '0.01', 'Ti': '0.2', 'Mn': '0.44', 'Co': '0.35', 'O': '2'}"
10.1016/j.electacta.2022.141079,2022,NaMn0.9B0.1O2,,710.0,12.0,Rate performance,,90.8,,,1.0,2.5,4.0,"{'Na': '1', 'Mn': '0.9', 'B': '0.1', 'O': '2'}"
10.1039/d0cc02168g,2020,NaMn0.5Ni0.5O2,NaNMO,,,Cycling performance,250.0,,73.6,,1.0,1.5,4.2,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1016/j.jtice.2020.11.032,2020,O3-Na0.9Mn0.55Ni0.35Cu0.1O2,,900.0,12.0,Rate performance,,135.0,,,1.0,2.0,4.0,"{'Na': '0.9', 'Mn': '0.55', 'Ni': '0.35', 'Cu': '0.1', 'O': '2'}"
10.1016/j.cej.2022.137662,2022,Na0.7Ti0.07Mn0.57Ni0.2Cu0.15O2,,500.0,12.0,Rate performance,,97.0,,,1.0,2.0,4.25,"{'Na': '0.7', 'Ti': '0.07', 'Mn': '0.57', 'Ni': '0.2', 'Cu': '0.15', 'O': '2'}"
10.1016/j.jpowsour.2022.232292,2023,Na0.8Li0.13Mn0.52Fe0.15Ni0.2O2,Fe0.15-LNM,900.0,18.0,Cycling performance,100.0,,76.55,,1.0,2.0,4.5,"{'Na': '0.8', 'Li': '0.13', 'Mn': '0.52', 'Fe': '0.15', 'Ni': '0.2', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,100.0,82.9,,,1.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1039/d3cc00079f,2023,NaLi0.05Mg0.05Ti0.45Ni0.3Cu0.1Si0.05O2,NaTMO2,,,Cycling performance,300.0,,83.0,,1.0,2.0,4.0,"{'Na': '1', 'Li': '0.05', 'Mg': '0.05', 'Ti': '0.45', 'Ni': '0.3', 'Cu': '0.1', 'Si': '0.05', 'O': '2'}"
10.1039/d3cc00079f,2023,NaLi0.05Mg0.05Ti0.45Ni0.3Cu0.1Si0.05O2,NaTMO2,,,Cycling performance,1.0,96.4,,,1.0,2.0,4.0,"{'Na': '1', 'Li': '0.05', 'Mg': '0.05', 'Ti': '0.45', 'Ni': '0.3', 'Cu': '0.1', 'Si': '0.05', 'O': '2'}"
10.1016/j.ensm.2019.07.022,2020,NaTi0.25Cr0.25Fe0.25Ni0.25O2,NCFNT,900.0,12.0,Rate performance,,100.1,,,1.0,1.5,3.4,"{'Na': '1', 'Ti': '0.25', 'Cr': '0.25', 'Fe': '0.25', 'Ni': '0.25', 'O': '2'}"
10.1016/j.jpowsour.2019.02.061,2019,Na0.67Mg0.15Mn0.42Fe0.42O2,,900.0,12.0,Cycling performance,100.0,,87.7,,1.0,,,"{'Na': '0.67', 'Mg': '0.15', 'Mn': '0.42', 'Fe': '0.42', 'O': '2'}"
10.1016/j.jpowsour.2019.02.061,2019,Na0.67Mg0.15Mn0.42Fe0.42O2,,900.0,12.0,Cycling performance,50.0,,95.7,,1.0,,,"{'Na': '0.67', 'Mg': '0.15', 'Mn': '0.42', 'Fe': '0.42', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,100.0,,42.8,,1.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1016/j.electacta.2015.01.118,2015,O3-Na0.8Ti0.5Co0.2Ni0.3O2,,950.0,15.0,Rate performance,,65.0,,,1.0,2.5,4.2,"{'Na': '0.8', 'Ti': '0.5', 'Co': '0.2', 'Ni': '0.3', 'O': '2'}"
10.1039/d3cc00079f,2023,NaLi0.05Mg0.05Ti0.45Ni0.3Cu0.1Si0.05O2,NaTMO2,,,Cycling performance,300.0,80.0,,,1.0,2.0,4.0,"{'Na': '1', 'Li': '0.05', 'Mg': '0.05', 'Ti': '0.45', 'Ni': '0.3', 'Cu': '0.1', 'Si': '0.05', 'O': '2'}"
10.1016/j.ensm.2019.07.022,2020,NaTi0.25Cr0.25Fe0.25Ni0.25O2,NCFNT,900.0,12.0,Cycling performance,300.0,,77.1,,1.0,1.5,4.1,"{'Na': '1', 'Ti': '0.25', 'Cr': '0.25', 'Fe': '0.25', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2013.10.211,2014,P2-Na0.67Mn0.65Fe0.2Ni0.15O2,NaMFN,900.0,15.0,Rate performance,,154.0,,,1.0,1.5,4.3,"{'Na': '0.67', 'Mn': '0.65', 'Fe': '0.2', 'Ni': '0.15', 'O': '2'}"
10.1016/j.jallcom.2022.166444,2022,O3-NaMn0.3Co0.18Ni0.5Al0.02O2,NaNMC,900.0,8.0,Rate performance,,99.0,,,1.0,2.7,4.0,"{'Na': '1', 'Mn': '0.3', 'Co': '0.18', 'Ni': '0.5', 'Al': '0.02', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,1.0,117.3,,,1.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1016/j.apsusc.2020.147695,2021,NaMn0.35Co0.05Ni0.6O2,NMC,900.0,12.0,Rate performance,,78.0,,,1.0,1.5,3.6,"{'Na': '1', 'Mn': '0.35', 'Co': '0.05', 'Ni': '0.6', 'O': '2'}"
10.1016/j.apsusc.2021.151449,2022,NaCrO2,NC,900.0,12.0,Cycling performance,1.0,110.0,,,1.0,2.5,3.6,"{'Na': '1', 'Cr': '1', 'O': '2'}"
10.1016/j.jallcom.2022.166690,2022,NaCrO2,NCO,900.0,5.0,Cycling performance,130.0,95.3,,,1.0,2.0,3.6,"{'Na': '1', 'Cr': '1', 'O': '2'}"
10.1016/j.jallcom.2022.166690,2022,NaCrO2,NCO,900.0,5.0,Cycling performance,1.0,119.1,,,1.0,2.0,3.6,"{'Na': '1', 'Cr': '1', 'O': '2'}"
10.1016/j.jpowsour.2017.06.014,2017,Na1.33Ni0.33Te0.33O2,,900.0,10.0,Rate performance,,68.7,,,1.0,,,"{'Na': '1.33', 'Ni': '0.33', 'Te': '0.33', 'O': '2'}"
10.1016/j.jallcom.2022.166690,2022,NaCrO2,NCO,900.0,5.0,Cycling performance,130.0,,80.0,,1.0,2.0,3.6,"{'Na': '1', 'Cr': '1', 'O': '2'}"
10.1016/j.apsusc.2021.151449,2022,NaCrO2,NC,900.0,12.0,Cycling performance,40.0,97.9,,,1.0,2.5,3.6,"{'Na': '1', 'Cr': '1', 'O': '2'}"
10.1016/j.jallcom.2022.167714,2023,O3-NaMn0.33Fe0.33Ni0.33O2,NMF,900.0,12.0,Rate performance,,130.0,,,1.0,2.0,4.0,"{'Na': '1', 'Mn': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1016/j.jallcom.2022.166690,2022,Na0.94Nb0.03Cr0.97O2,NCO-Nb3,900.0,5.0,Rate performance,,124.0,,,1.0,2.0,3.6,"{'Na': '0.94', 'Nb': '0.03', 'Cr': '0.97', 'O': '2'}"
10.1016/j.electacta.2013.09.098,2013,P2-Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,100.0,,60.0,108.0,1.0,1.6,3.8,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.jpowsour.2019.227025,2019,NaMnO2,,950.0,24.0,Cycling performance,1.0,144.0,,,1.0,2.7,4.0,"{'Na': '1', 'Mn': '1', 'O': '2'}"
10.1016/j.jpowsour.2019.227025,2019,NaMnO2,,950.0,24.0,Cycling performance,35.0,59.0,,,1.0,2.7,4.0,"{'Na': '1', 'Mn': '1', 'O': '2'}"
10.1016/j.jpowsour.2022.232292,2023,Na0.8Li0.13Mn0.57Fe0.1Ni0.2O2,Fe0.10-LNM,900.0,18.0,Cycling performance,100.0,133.4,,,1.0,2.0,4.5,"{'Na': '0.8', 'Li': '0.13', 'Mn': '0.57', 'Fe': '0.1', 'Ni': '0.2', 'O': '2'}"
10.1039/c2cp44467d,2012,P2-Na0.67Mn0.67Ni0.33O2,,900.0,14.0,Cycling performance,50.0,,85.0,,1.0,2.3,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.jpowsour.2022.232292,2023,Na0.8Li0.13Mn0.57Fe0.1Ni0.2O2,Fe0.10-LNM,900.0,18.0,Cycling performance,100.0,,88.6,,1.0,2.0,4.5,"{'Na': '0.8', 'Li': '0.13', 'Mn': '0.57', 'Fe': '0.1', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jpowsour.2022.232292,2023,Na0.8Li0.13Mn0.62Fe0.05Ni0.2O2,Fe0.05-LNM,900.0,18.0,Cycling performance,100.0,,86.69,,1.0,2.0,4.5,"{'Na': '0.8', 'Li': '0.13', 'Mn': '0.62', 'Fe': '0.05', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jpowsour.2022.232292,2023,Na0.8Li0.13Mn0.67Ni0.2O2,LNM,900.0,18.0,Cycling performance,100.0,,83.19,,1.0,2.0,4.5,"{'Na': '0.8', 'Li': '0.13', 'Mn': '0.67', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jpowsour.2022.232292,2023,Na0.8Li0.13Mn0.52Fe0.15Ni0.2O2,Fe0.15-LNM,900.0,18.0,Cycling performance,100.0,,88.6,,1.0,2.0,4.5,"{'Na': '0.8', 'Li': '0.13', 'Mn': '0.52', 'Fe': '0.15', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jpowsour.2022.232292,2023,Na0.8Li0.13Mn0.52Fe0.15Ni0.2O2,Fe0.15-LNM,900.0,18.0,Cycling performance,100.0,160.3,,,1.0,2.0,4.5,"{'Na': '0.8', 'Li': '0.13', 'Mn': '0.52', 'Fe': '0.15', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jpowsour.2022.232292,2023,Na0.8Li0.13Mn0.52Fe0.15Ni0.2O2,Fe0.15-LNM,900.0,18.0,Cycling performance,1.0,180.95,,,1.0,2.0,4.5,"{'Na': '0.8', 'Li': '0.13', 'Mn': '0.52', 'Fe': '0.15', 'Ni': '0.2', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,1.0,108.5,,,1.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,100.0,,81.2,,1.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1039/c7qi00778g,2017,Na0.67Cr0.1Mn0.65Co0.25O2,,900.0,5.0,Rate performance,,63.0,,,1.0,2.0,4.2,"{'Na': '0.67', 'Cr': '0.1', 'Mn': '0.65', 'Co': '0.25', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,100.0,,88.3,,1.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1016/j.jpowsour.2020.227957,2020,Na0.67Ti0.16Mn0.67Ni0.17O2,NNMO,900.0,24.0,Rate performance,,40.0,,,1.0,1.5,4.3,"{'Na': '0.67', 'Ti': '0.16', 'Mn': '0.67', 'Ni': '0.17', 'O': '2'}"
10.1016/j.jpowsour.2020.227957,2020,Na0.67Ti0.08Mn0.67Ni0.25O2,,900.0,24.0,Rate performance,,32.0,,,1.0,1.5,4.3,"{'Na': '0.67', 'Ti': '0.08', 'Mn': '0.67', 'Ni': '0.25', 'O': '2'}"
10.1016/j.jpowsour.2020.227957,2020,Na0.67Ti0.16Mn0.67Ni0.17O2,NNMO,900.0,24.0,Rate performance,,20.0,,,1.0,1.5,4.3,"{'Na': '0.67', 'Ti': '0.16', 'Mn': '0.67', 'Ni': '0.17', 'O': '2'}"
10.1016/j.elecom.2017.12.029,2018,Na1.2Mn0.2Ru0.4Ni0.2O2,,950.0,12.0,Rate performance,,118.0,,,1.0,1.5,3.8,"{'Na': '1.2', 'Mn': '0.2', 'Ru': '0.4', 'Ni': '0.2', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,100.0,,70.1,,1.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1016/j.apsusc.2020.147695,2021,NaMn0.35Co0.05Ni0.6O2,NMC,900.0,12.0,Rate performance,,91.0,,,1.0,1.5,3.6,"{'Na': '1', 'Mn': '0.35', 'Co': '0.05', 'Ni': '0.6', 'O': '2'}"
10.1016/j.jpowsour.2019.227086,2019,Na0.67Mn0.72Zn0.28O2,,670.0,10.0,Rate performance,,100.0,,100.0,1.0,,,"{'Na': '0.67', 'Mn': '0.72', 'Zn': '0.28', 'O': '2'}"
10.1016/j.jpowsour.2019.227025,2019,NaMn0.96Al0.04O2,,950.0,24.0,Cycling performance,1.0,141.0,,,1.0,2.7,4.0,"{'Na': '1', 'Mn': '0.96', 'Al': '0.04', 'O': '2'}"
10.1016/j.jpowsour.2019.227025,2019,NaMnO2,,950.0,24.0,Cycling performance,35.0,,41.0,,1.0,2.7,4.0,"{'Na': '1', 'Mn': '1', 'O': '2'}"
10.1039/d2qi01018f,2022,P2/O3-Na0.7Li0.1Mn0.6Fe0.2Ni0.1O2,LN,900.0,12.0,Cycling performance,150.0,,84.3,,1.0,2.5,4.3,"{'Na': '0.7', 'Li': '0.1', 'Mn': '0.6', 'Fe': '0.2', 'Ni': '0.1', 'O': '2'}"
10.1016/j.jallcom.2019.152581,2020,O3-NaZr0.05Ti0.2Mn0.3Ni0.45O2,NaNMTZ5,950.0,12.0,Rate performance,,105.4,,,1.0,2.0,4.0,"{'Na': '1', 'Zr': '0.05', 'Ti': '0.2', 'Mn': '0.3', 'Ni': '0.45', 'O': '2'}"
10.1039/c2cp44467d,2012,P2-Na0.67Mn0.67Ni0.33O2,,900.0,14.0,Rate performance,,83.3,,,1.0,2.3,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/c2cp44467d,2012,P2-Na0.67Mn0.67Ni0.33O2,,900.0,14.0,Cycling performance,50.0,,95.0,,1.0,2.3,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.ensm.2022.06.045,2022,P2-Na0.67Mn0.45Fe0.5Al0.05O2,NFMA-2,900.0,12.0,Cycling performance,1.0,120.3,,,1.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.45', 'Fe': '0.5', 'Al': '0.05', 'O': '2'}"
10.1016/j.ensm.2022.06.045,2022,P2-Na0.67Mn0.45Fe0.5Al0.05O2,NFMA-2,900.0,12.0,Cycling performance,200.0,,92.8,,1.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.45', 'Fe': '0.5', 'Al': '0.05', 'O': '2'}"
10.1016/j.ensm.2022.06.045,2022,P2-Na0.67Mn0.45Fe0.5Al0.05O2,NFMA-2,900.0,12.0,Cycling performance,200.0,68.2,,,1.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.45', 'Fe': '0.5', 'Al': '0.05', 'O': '2'}"
10.1016/j.ensm.2022.06.045,2022,P2-Na0.67Mn0.5Fe0.5O2,NFM,900.0,12.0,Cycling performance,200.0,35.1,,,1.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.ceramint.2017.05.007,2017,Na0.67Mn0.75Ni0.25O2,,900.0,6.0,Rate performance,,40.0,,,1.0,,,"{'Na': '0.67', 'Mn': '0.75', 'Ni': '0.25', 'O': '2'}"
10.1016/j.matlet.2019.06.013,2019,Na0.67Ti0.02Mn0.67Ni0.22Cu0.05Al0.02O2,NaMNCTAl,,,Cycling performance,400.0,72.7,,,1.0,2.0,4.3,"{'Na': '0.67', 'Ti': '0.02', 'Mn': '0.67', 'Ni': '0.22', 'Cu': '0.05', 'Al': '0.02', 'O': '2'}"
10.1016/j.matlet.2019.06.013,2019,Na0.67Ti0.02Mn0.67Ni0.22Cu0.05Al0.02O2,NaMNCTAl,,,Cycling performance,1.0,82.8,,,1.0,2.0,4.3,"{'Na': '0.67', 'Ti': '0.02', 'Mn': '0.67', 'Ni': '0.22', 'Cu': '0.05', 'Al': '0.02', 'O': '2'}"
10.1016/j.matlet.2019.06.013,2019,Na0.67Ti0.02Mn0.67Ni0.22Cu0.05Al0.02O2,NaMNCTAl,,,Cycling performance,400.0,,87.8,,1.0,2.0,4.3,"{'Na': '0.67', 'Ti': '0.02', 'Mn': '0.67', 'Ni': '0.22', 'Cu': '0.05', 'Al': '0.02', 'O': '2'}"
10.1016/j.ceramint.2017.02.036,2017,Na0.6MnO2,,850.0,12.0,Rate performance,,143.0,,,1.0,1.5,4.3,"{'Na': '0.6', 'Mn': '1', 'O': '2'}"
10.1016/j.cej.2021.128704,2021,O3-Na0.94Ti0.15Mn0.3Fe0.16Ni0.29Cu0.1O2,NNCFMTO,950.0,15.0,Rate performance,,100.0,,,1.0,2.0,4.0,"{'Na': '0.94', 'Ti': '0.15', 'Mn': '0.3', 'Fe': '0.16', 'Ni': '0.29', 'Cu': '0.1', 'O': '2'}"
10.1016/j.matlet.2019.06.013,2019,Na0.67Ti0.02Mn0.67Ni0.22Cu0.05Al0.02O2,NaMNCTAl,,,Cycling performance,1.0,107.7,,,1.0,2.0,4.3,"{'Na': '0.67', 'Ti': '0.02', 'Mn': '0.67', 'Ni': '0.22', 'Cu': '0.05', 'Al': '0.02', 'O': '2'}"
10.1016/j.ceramint.2020.10.102,2021,Na0.67Mn0.5Fe0.5O2,,850.0,10.0,Rate performance,,106.5,,,1.0,1.5,4.2,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.ssi.2018.04.019,2018,Na0.67,,900.0,12.0,Rate performance,,109.2,,,1.0,,,{'Na': '0.67'}
10.1016/j.ssi.2018.04.019,2018,Na0.67,,900.0,12.0,Rate performance,,114.8,,,1.0,,,{'Na': '0.67'}
10.1016/j.ssi.2018.04.019,2018,Na0.67,,900.0,12.0,Rate performance,,100.3,,,1.0,,,{'Na': '0.67'}
10.1016/j.ssi.2018.04.019,2018,Na0.67,,900.0,12.0,Rate performance,,91.7,,,1.0,,,{'Na': '0.67'}
