Doi,Year,Name,Abbreviation,Sintering temperature,Sintering time,Category,Cycle,Capacity,Retention,Current: mAg-1,Current: C,Voltage lower limit,Voltage upper limit,Elements
10.1016/j.electacta.2016.09.003,2016,Na0.67Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Rate performance,,59.0,,,4.0,1.5,4.3,"{'Na': '0.67', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,Na0.67Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Rate performance,,35.0,,,8.0,1.5,4.3,"{'Na': '0.67', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,K0.01Na0.66Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Rate performance,,190.0,,,0.1,1.5,4.3,"{'K': '0.01', 'Na': '0.66', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,K0.01Na0.66Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Rate performance,,137.0,,,0.5,1.5,4.3,"{'K': '0.01', 'Na': '0.66', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,K0.01Na0.66Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Rate performance,,125.0,,,1.0,1.5,4.3,"{'K': '0.01', 'Na': '0.66', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,K0.01Na0.66Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Rate performance,,113.0,,,2.0,1.5,4.3,"{'K': '0.01', 'Na': '0.66', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,K0.01Na0.66Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Rate performance,,100.0,,,4.0,1.5,4.3,"{'K': '0.01', 'Na': '0.66', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,K0.01Na0.66Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Rate performance,,88.0,,,8.0,1.5,4.3,"{'K': '0.01', 'Na': '0.66', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,K0.01Na0.66Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Cycling performance,100.0,,79.2,,,1.5,4.3,"{'K': '0.01', 'Na': '0.66', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,Na0.67Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Cycling performance,100.0,112.5,,,2.0,1.5,4.3,"{'Na': '0.67', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,Na0.67Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Cycling performance,100.0,67.1,,,2.0,1.5,4.3,"{'Na': '0.67', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,Na0.67Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Cycling performance,1.0,109.0,,,4.0,1.5,4.3,"{'Na': '0.67', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,Na0.67Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Cycling performance,150.0,41.2,,,4.0,1.5,4.3,"{'Na': '0.67', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,Na0.67Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Cycling performance,150.0,,37.8,,4.0,1.5,4.3,"{'Na': '0.67', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.09.003,2016,K0.01Na0.66Mn0.72Co0.14Ni0.14O2,,800.0,12.0,Cycling performance,1.0,141.7,,,2.0,1.5,4.3,"{'K': '0.01', 'Na': '0.66', 'Mn': '0.72', 'Co': '0.14', 'Ni': '0.14', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,1.0,131.0,,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,60.0,121.0,,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,1.0,130.7,,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,60.0,,92.6,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,1.0,122.0,,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,60.0,111.4,,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,60.0,,91.3,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,60.0,113.0,,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,1.0,83.0,,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,1.0,87.6,,,,2.0,4.2,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Rate performance,,131.0,,11.75,,2.0,4.5,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Rate performance,,39.0,,2350.0,,2.0,4.5,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Rate performance,,80.0,,2400.0,,2.0,4.5,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Rate performance,,39.0,,2400.0,,2.0,4.5,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,1.0,154.0,,,,2.0,4.5,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,20.0,137.1,,,,2.0,4.5,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Cycling performance,20.0,,89.0,,,2.0,4.5,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,69.0,,,0.1,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,86.0,,,0.1,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,80.0,,,0.1,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,68.0,,,0.1,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,76.0,,,0.1,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P3-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,62.0,,,,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P3-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,50.0,,,,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P3-andP2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,,81.0,,,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P3-andP2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,200.0,,93.0,,,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,40.0,63.0,,,1.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P2-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Cycling performance,40.0,81.0,,,1.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.11.141,2017,P3-Na0.67Mn0.67Ni0.33O2,,1000.0,12.0,Rate performance,,52.0,,,1.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,Na0.75Zr0.05Mn0.55Fe0.1Co0.05Ni0.25O2,,900.0,12.0,Rate performance,,95.0,,480.0,,,,"{'Na': '0.75', 'Zr': '0.05', 'Mn': '0.55', 'Fe': '0.1', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,Na0.75Zr0.05Mn0.55Fe0.1Co0.05Ni0.25O2,,900.0,12.0,Rate performance,,74.0,,1200.0,,,,"{'Na': '0.75', 'Zr': '0.05', 'Mn': '0.55', 'Fe': '0.1', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,Na0.75Zr0.05Mn0.55Fe0.1Co0.05Ni0.25O2,,900.0,12.0,Rate performance,,61.0,,1920.0,,,,"{'Na': '0.75', 'Zr': '0.05', 'Mn': '0.55', 'Fe': '0.1', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,Na0.75Zr0.05Mn0.55Fe0.1Co0.05Ni0.25O2,,900.0,12.0,Rate performance,,53.0,,2400.0,,,,"{'Na': '0.75', 'Zr': '0.05', 'Mn': '0.55', 'Fe': '0.1', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,Na0.75Zr0.05Mn0.55Fe0.1Co0.05Ni0.25O2,,900.0,12.0,Cycling performance,100.0,,57.0,480.0,,,,"{'Na': '0.75', 'Zr': '0.05', 'Mn': '0.55', 'Fe': '0.1', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,Na0.75Zr0.05Mn0.55Fe0.1Co0.05Ni0.25O2,,900.0,12.0,Cycling performance,100.0,,74.0,480.0,,,,"{'Na': '0.75', 'Zr': '0.05', 'Mn': '0.55', 'Fe': '0.1', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,P2-Na0.75Mn0.55Fe0.15Co0.05Ni0.25O2,,900.0,12.0,Rate performance,,95.0,,480.0,,2.0,4.0,"{'Na': '0.75', 'Mn': '0.55', 'Fe': '0.15', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,P2-Na0.75Mn0.55Fe0.15Co0.05Ni0.25O2,,900.0,12.0,Rate performance,,74.0,,1200.0,,2.0,4.0,"{'Na': '0.75', 'Mn': '0.55', 'Fe': '0.15', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,P2-Na0.75Mn0.55Fe0.15Co0.05Ni0.25O2,,900.0,12.0,Rate performance,,61.0,,1920.0,,2.0,4.0,"{'Na': '0.75', 'Mn': '0.55', 'Fe': '0.15', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2016.12.019,2017,P2-Na0.75Mn0.55Fe0.15Co0.05Ni0.25O2,,900.0,12.0,Rate performance,,53.0,,2400.0,,2.0,4.0,"{'Na': '0.75', 'Mn': '0.55', 'Fe': '0.15', 'Co': '0.05', 'Ni': '0.25', 'O': '2'}"
10.1016/j.electacta.2017.03.033,2017,Na0.9Mn0.55Ni0.45O2,,900.0,12.0,Cycling performance,1.0,190.0,,,,1.5,4.2,"{'Na': '0.9', 'Mn': '0.55', 'Ni': '0.45', 'O': '2'}"
10.1016/j.electacta.2017.03.033,2017,Na0.9Ti0.15Mn0.4Ni0.45O2,,900.0,12.0,Cycling performance,1.0,124.5,,,,1.5,4.2,"{'Na': '0.9', 'Ti': '0.15', 'Mn': '0.4', 'Ni': '0.45', 'O': '2'}"
10.1016/j.electacta.2017.03.033,2017,Na0.9Ti0.15Mn0.4Ni0.45O2,,900.0,12.0,Cycling performance,1.0,167.6,,,,1.5,4.2,"{'Na': '0.9', 'Ti': '0.15', 'Mn': '0.4', 'Ni': '0.45', 'O': '2'}"
10.1016/j.electacta.2017.03.033,2017,Na0.9Ti0.15Mn0.4Ni0.45O2,,900.0,12.0,Cycling performance,1.0,196.6,,,,1.5,4.2,"{'Na': '0.9', 'Ti': '0.15', 'Mn': '0.4', 'Ni': '0.45', 'O': '2'}"
10.1016/j.electacta.2017.03.033,2017,Na0.9Ti0.15Mn0.4Ni0.45O2,,900.0,12.0,Cycling performance,15.0,,88.0,,,1.5,4.5,"{'Na': '0.9', 'Ti': '0.15', 'Mn': '0.4', 'Ni': '0.45', 'O': '2'}"
10.1016/j.electacta.2017.03.033,2017,Na0.9Ti0.15Mn0.4Ni0.45O2,,900.0,12.0,Cycling performance,15.0,,81.0,,,1.5,4.5,"{'Na': '0.9', 'Ti': '0.15', 'Mn': '0.4', 'Ni': '0.45', 'O': '2'}"
10.1016/j.electacta.2017.03.033,2017,Na0.9Ti0.15Mn0.4Ni0.45O2,,900.0,12.0,Cycling performance,25.0,,85.0,,,1.5,3.8,"{'Na': '0.9', 'Ti': '0.15', 'Mn': '0.4', 'Ni': '0.45', 'O': '2'}"
10.1016/j.electacta.2017.03.033,2017,Na0.9Mn0.55Ni0.45O2,,900.0,12.0,Cycling performance,15.0,,71.0,,,1.5,3.8,"{'Na': '0.9', 'Mn': '0.55', 'Ni': '0.45', 'O': '2'}"
10.1016/j.electacta.2017.03.204,2017,P2-Na0.67Mn0.55Co0.15Ni0.3O2,,700.0,6.0,Rate performance,,65.0,,,10.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.55', 'Co': '0.15', 'Ni': '0.3', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Cycling performance,100.0,113.8,,12.0,,,,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Cycling performance,100.0,65.0,,60.0,,,,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Cycling performance,1.0,106.0,,,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Cycling performance,1.0,113.8,,,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Rate performance,,63.5,,240.0,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Rate performance,,91.0,,24.0,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Rate performance,,50.1,,240.0,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Rate performance,,36.3,,24.0,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Cycling performance,100.0,52.5,,,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Cycling performance,1.0,84.1,,,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Cycling performance,100.0,,62.4,,,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Cycling performance,1.0,208.0,,,,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,204.0,,,0.05,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,202.0,,,0.1,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,183.0,,,0.2,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,161.0,,,0.5,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,144.0,,,1.0,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,119.0,,,2.0,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,75.0,,,5.0,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,46.0,,,10.0,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Cycling performance,50.0,115.0,,,0.5,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Cycling performance,50.0,108.0,,,1.0,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,208.0,,,0.05,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Cycling performance,50.0,,78.0,,1.0,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Rate performance,,175.0,,17.0,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Rate performance,,149.0,,17.0,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Cycling performance,40.0,143.0,,,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Rate performance,,121.0,,0.34,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,1.0,176.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,1.0,140.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,3.0,126.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,3.0,100.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,3.0,87.6,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,3.0,84.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,3.0,87.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,3.0,85.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,3.0,82.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Cycling performance,3.0,153.0,,,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Cycling performance,3.0,136.0,,,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Cycling performance,3.0,128.0,,,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Cycling performance,3.0,135.0,,,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Cycling performance,3.0,129.0,,,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Cycling performance,3.0,121.0,,,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Rate performance,,58.0,,1.7,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Rate performance,,92.0,,1.7,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Rate performance,,45.0,,3.4,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.7Li0.3Mn0.75O2,,800.0,12.0,Rate performance,,69.0,,3.4,,,,"{'Na': '0.7', 'Li': '0.3', 'Mn': '0.75', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Cycling performance,40.0,72.0,,,,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
